hq_id,inv_id,inv_name
180164,180164,supplier1
196431,196431,supplier1
201203,201203,supplier1
237283,237283,supplier1
263085,263085,supplier1
279064,279064,supplier1
295648,295648,supplier1
364730,364730,supplier1
446695,446695,supplier1
451861,451861,supplier1
452366,452366,supplier1
542918,542918,supplier1
548677,548677,supplier1
570765,570765,supplier1
621642,621642,supplier1
143459,143459,supplier1
153114,153114,supplier1
213023,213023,supplier1
230954,230954,supplier1
339833,339833,supplier1
400478,400478,supplier1
485140,485140,supplier1
490821,490821,supplier1
499085,499085,supplier1
528539,528539,supplier1
565495,565495,supplier1
604200,604200,supplier1
108687,108687,supplier1
195139,195139,supplier1
224193,224193,supplier1
250526,250526,supplier1
267083,267083,supplier1
422957,422957,supplier1
438930,438930,supplier1
488137,488137,supplier1
514747,514747,supplier1
572041,572041,supplier1
606322,606322,supplier1
129354,129354,supplier1
335132,335132,supplier1
375419,375419,supplier1
419243,419243,supplier1
501836,501836,supplier1
532862,532862,supplier1
549132,549132,supplier1
583683,583683,supplier1
1639,1639,supplier3
2323,2323,supplier3
2757,2757,supplier3
530,530,supplier3
6658,6658,supplier3
6777,6777,supplier3
7211,7211,supplier3
9400,9400,supplier3
16213,16213,supplier3
16303,16303,supplier3
17328,17328,supplier3
26758,26758,supplier3
28337,28337,supplier3
29197,29197,supplier3
30266,30266,supplier3
33681,33681,supplier3
34803,34803,supplier3
35207,35207,supplier3
38007,38007,supplier3
38304,38304,supplier3
39825,39825,supplier3
40716,40716,supplier3
41924,41924,supplier3
42323,42323,supplier3
46912,46912,supplier3
47848,47848,supplier3
52371,52371,supplier3
52679,52679,supplier3
52932,52932,supplier3
53242,53242,supplier3
106362,106362,supplier4
184155,184155,supplier3
194136,194136,supplier4
196226,196226,supplier4
210226,210226,supplier4
212246,212246,supplier3
212996,212996,supplier4
222776,222776,supplier4
223146,223146,supplier4
236114,236114,supplier3
238046,238046,supplier4
241326,241326,supplier4
303085,303085,supplier3
346785,346785,supplier4
90884,90884,supplier3
95627,95627,supplier4
364155,364155,supplier4
379745,379745,supplier4
389045,389045,supplier4
478405,478405,supplier4
628795,628795,supplier4
680225,680225,supplier4
710705,710705,supplier4
741085,741085,supplier4
770975,770975,supplier4
807865,807865,supplier4
815955,815955,supplier4
1097728,1097728,supplier4
1254808,1254808,supplier4
1303998,1303998,supplier4
1392328,1392328,supplier4
1839318,1839318,supplier4
1897005,1897005,supplier4
1927155,1927155,supplier4
2055595,2055595,supplier4
950345,950345,supplier4
993005,993005,supplier4
130352,130352,supplier1
184127,184127,supplier1
215440,215440,supplier1
242642,242642,supplier1
301608,301608,supplier1
332782,332782,supplier1
412613,412613,supplier1
424937,424937,supplier1
434541,434541,supplier1
443926,443926,supplier1
495319,495319,supplier1
540336,540336,supplier1
546618,546618,supplier1
562090,562090,supplier1
568519,568519,supplier1
573538,573538,supplier1
582891,582891,supplier1
591086,591086,supplier1
181810,181810,supplier1
210172,210172,supplier1
274244,274244,supplier1
293537,293537,supplier1
312183,312183,supplier1
324593,324593,supplier1
336776,336776,supplier1
382107,382107,supplier1
427461,427461,supplier1
506140,506140,supplier1
506750,506750,supplier1
534699,534699,supplier1
540265,540265,supplier1
557188,557188,supplier1
566166,566166,supplier1
567148,567148,supplier1
570917,570917,supplier1
578243,578243,supplier1
591200,591200,supplier1
591372,591372,supplier1
112996,112996,supplier1
182123,182123,supplier1
209617,209617,supplier1
221446,221446,supplier1
257307,257307,supplier1
316481,316481,supplier1
417691,417691,supplier1
476400,476400,supplier1
484972,484972,supplier1
510860,510860,supplier1
514681,514681,supplier1
537205,537205,supplier1
538385,538385,supplier1
543207,543207,supplier1
117500,117500,supplier1
128099,128099,supplier1
133664,133664,supplier1
152916,152916,supplier1
290913,290913,supplier1
348379,348379,supplier1
386515,386515,supplier1
438607,438607,supplier1
445656,445656,supplier1
483060,483060,supplier1
500793,500793,supplier1
560636,560636,supplier1
573761,573761,supplier1
587595,587595,supplier1
597271,597271,supplier1
130722,130722,supplier1
138538,138538,supplier1
192206,192206,supplier1
195888,195888,supplier1
249480,249480,supplier1
266144,266144,supplier1
361746,361746,supplier1
363829,363829,supplier1
422150,422150,supplier1
436977,436977,supplier1
511813,511813,supplier1
552433,552433,supplier1
232905,232905,supplier1
254048,254048,supplier1
436979,436979,supplier1
680955,680955,supplier1
1294,1294,supplier3
1388,1388,supplier3
15109,15109,supplier3
15741,15741,supplier3
1577,1577,supplier3
2841,2841,supplier3
26685,26685,supplier3
27770,27770,supplier3
30732,30732,supplier3
31158,31158,supplier3
33156,33156,supplier3
33971,33971,supplier3
37486,37486,supplier3
39458,39458,supplier3
40390,40390,supplier3
47442,47442,supplier3
52712,52712,supplier3
110202,110202,supplier4
111592,111592,supplier4
174906,174906,supplier4
188776,188776,supplier4
196616,196616,supplier4
199826,199826,supplier4
25024,25024,supplier4
252965,252965,supplier3
263945,263945,supplier4
283714,283714,supplier3
285895,285895,supplier4
40414,40414,supplier4
65234,65234,supplier4
360275,360275,supplier4
384395,384395,supplier4
397685,397685,supplier4
451905,451905,supplier4
463765,463765,supplier4
470515,470515,supplier4
477705,477705,supplier4
479505,479505,supplier4
567875,567875,supplier4
621105,621105,supplier4
630835,630835,supplier4
664415,664415,supplier4
669995,669995,supplier4
675605,675605,supplier4
767985,767985,supplier4
806405,806405,supplier4
819875,819875,supplier4
840065,840065,supplier4
843065,843065,supplier4
855495,855495,supplier4
889125,889125,supplier4
1289948,1289948,supplier4
1312148,1312148,supplier4
1313248,1313248,supplier4
1342098,1342098,supplier4
1349318,1349318,supplier4
1471618,1471618,supplier4
1895805,1895805,supplier4
115817,115817,supplier1
122282,122282,supplier1
150402,150402,supplier1
169209,169209,supplier1
231348,231348,supplier1
255347,255347,supplier1
323956,323956,supplier1
363420,363420,supplier1
371618,371618,supplier1
392317,392317,supplier1
436690,436690,supplier1
437849,437849,supplier1
465380,465380,supplier1
479230,479230,supplier1
511605,511605,supplier1
533090,533090,supplier1
543268,543268,supplier1
545073,545073,supplier1
554378,554378,supplier1
602320,602320,supplier1
185276,185276,supplier1
208031,208031,supplier1
241101,241101,supplier1
243458,243458,supplier1
311060,311060,supplier1
391980,391980,supplier1
440918,440918,supplier1
466940,466940,supplier1
471742,471742,supplier1
486919,486919,supplier1
490861,490861,supplier1
502123,502123,supplier1
543940,543940,supplier1
546692,546692,supplier1
571954,571954,supplier1
589831,589831,supplier1
591591,591591,supplier1
605180,605180,supplier1
193464,193464,supplier1
203300,203300,supplier1
257685,257685,supplier1
264950,264950,supplier1
345276,345276,supplier1
373167,373167,supplier1
436070,436070,supplier1
456199,456199,supplier1
465282,465282,supplier1
469538,469538,supplier1
478485,478485,supplier1
495450,495450,supplier1
495463,495463,supplier1
539827,539827,supplier1
544059,544059,supplier1
572333,572333,supplier1
120565,120565,supplier1
169047,169047,supplier1
185147,185147,supplier1
192441,192441,supplier1
206539,206539,supplier1
211413,211413,supplier1
222719,222719,supplier1
225084,225084,supplier1
229901,229901,supplier1
252596,252596,supplier1
271959,271959,supplier1
315834,315834,supplier1
337902,337902,supplier1
374807,374807,supplier1
384466,384466,supplier1
400811,400811,supplier1
428248,428248,supplier1
442487,442487,supplier1
461163,461163,supplier1
550701,550701,supplier1
589346,589346,supplier1
590174,590174,supplier1
119507,119507,supplier1
119787,119787,supplier1
135116,135116,supplier1
147636,147636,supplier1
206522,206522,supplier1
325996,325996,supplier1
449679,449679,supplier1
479722,479722,supplier1
484699,484699,supplier1
486145,486145,supplier1
507847,507847,supplier1
525570,525570,supplier1
558632,558632,supplier1
583190,583190,supplier1
592004,592004,supplier1
595920,595920,supplier1
118290,118290,supplier1
325630,325630,supplier1
461981,461981,supplier1
10391,10391,supplier3
12122,12122,supplier3
351,351,supplier3
4743,4743,supplier3
16641,16641,supplier3
18555,18555,supplier3
18676,18676,supplier3
21456,21456,supplier3
21565,21565,supplier3
24627,24627,supplier3
25645,25645,supplier3
31358,31358,supplier3
33332,33332,supplier3
35055,35055,supplier3
36113,36113,supplier3
40098,40098,supplier3
40327,40327,supplier3
45024,45024,supplier3
55106,55106,supplier3
190816,190816,supplier4
197686,197686,supplier4
201026,201026,supplier4
208706,208706,supplier4
232086,232086,supplier4
232686,232686,supplier4
275595,275595,supplier4
278519,278519,supplier3
297665,297665,supplier4
346295,346295,supplier4
348315,348315,supplier4
47424,47424,supplier4
62091,62091,supplier3
8624,8624,supplier4
90130,90130,supplier4
90370,90370,supplier4
388075,388075,supplier4
434845,434845,supplier4
455225,455225,supplier4
493445,493445,supplier4
540935,540935,supplier4
581965,581965,supplier4
620505,620505,supplier4
632285,632285,supplier4
662985,662985,supplier4
682455,682455,supplier4
752325,752325,supplier4
801645,801645,supplier4
1063028,1063028,supplier4
1119798,1119798,supplier4
1259228,1259228,supplier4
1335328,1335328,supplier4
1809158,1809158,supplier4
2042105,2042105,supplier4
2044805,2044805,supplier4
994255,994255,supplier4
196009,196009,supplier1
197461,197461,supplier1
332032,332032,supplier1
358929,358929,supplier1
359542,359542,supplier1
366208,366208,supplier1
405620,405620,supplier1
414319,414319,supplier1
439285,439285,supplier1
451032,451032,supplier1
543544,543544,supplier1
544456,544456,supplier1
555134,555134,supplier1
578486,578486,supplier1
578563,578563,supplier1
578787,578787,supplier1
594352,594352,supplier1
600733,600733,supplier1
139006,139006,supplier1
208424,208424,supplier1
258694,258694,supplier1
379882,379882,supplier1
385049,385049,supplier1
396671,396671,supplier1
403810,403810,supplier1
445229,445229,supplier1
452720,452720,supplier1
507001,507001,supplier1
510457,510457,supplier1
512198,512198,supplier1
528101,528101,supplier1
539610,539610,supplier1
585787,585787,supplier1
587878,587878,supplier1
179222,179222,supplier1
240736,240736,supplier1
301635,301635,supplier1
353424,353424,supplier1
354088,354088,supplier1
384080,384080,supplier1
403820,403820,supplier1
411057,411057,supplier1
457721,457721,supplier1
460830,460830,supplier1
461389,461389,supplier1
489972,489972,supplier1
501475,501475,supplier1
509540,509540,supplier1
516787,516787,supplier1
530162,530162,supplier1
532323,532323,supplier1
551150,551150,supplier1
557491,557491,supplier1
564077,564077,supplier1
594716,594716,supplier1
132471,132471,supplier1
135253,135253,supplier1
135738,135738,supplier1
196756,196756,supplier1
203159,203159,supplier1
205913,205913,supplier1
214969,214969,supplier1
233387,233387,supplier1
260416,260416,supplier1
267147,267147,supplier1
312223,312223,supplier1
321331,321331,supplier1
361835,361835,supplier1
390653,390653,supplier1
419204,419204,supplier1
471199,471199,supplier1
516916,516916,supplier1
548668,548668,supplier1
557952,557952,supplier1
588549,588549,supplier1
593649,593649,supplier1
596352,596352,supplier1
598319,598319,supplier1
598686,598686,supplier1
112358,112358,supplier1
128823,128823,supplier1
138197,138197,supplier1
138522,138522,supplier1
176715,176715,supplier1
209230,209230,supplier1
232374,232374,supplier1
241300,241300,supplier1
270338,270338,supplier1
321255,321255,supplier1
461369,461369,supplier1
478040,478040,supplier1
504483,504483,supplier1
510854,510854,supplier1
516409,516409,supplier1
558980,558980,supplier1
571855,571855,supplier1
307899,307899,supplier1
430420,430420,supplier1
470376,470376,supplier1
582372,582372,supplier1
585065,585065,supplier1
594687,594687,supplier1
598504,598504,supplier1
13581,13581,supplier3
1883,1883,supplier3
5816,5816,supplier3
24099,24099,supplier3
26353,26353,supplier3
29229,29229,supplier3
29336,29336,supplier3
31951,31951,supplier3
40909,40909,supplier3
45089,45089,supplier3
48745,48745,supplier3
49104,49104,supplier3
49562,49562,supplier3
52039,52039,supplier3
52479,52479,supplier3
52532,52532,supplier3
57412,57412,supplier3
158526,158526,supplier4
167066,167066,supplier4
192946,192946,supplier4
207676,207676,supplier4
213096,213096,supplier4
224176,224176,supplier4
245916,245916,supplier4
264545,264545,supplier3
274733,274733,supplier3
276485,276485,supplier4
290613,290613,supplier3
292845,292845,supplier4
330315,330315,supplier4
345495,345495,supplier4
347765,347765,supplier4
397295,397295,supplier4
414845,414845,supplier4
454405,454405,supplier4
471195,471195,supplier4
490375,490375,supplier4
591105,591105,supplier4
658035,658035,supplier4
667245,667245,supplier4
713695,713695,supplier4
739615,739615,supplier4
745945,745945,supplier4
822085,822085,supplier4
853705,853705,supplier4
1256768,1256768,supplier4
1259798,1259798,supplier4
1267718,1267718,supplier4
2004535,2004535,supplier4
2189465,2189465,supplier4
910255,910255,supplier4
926635,926635,supplier4
Dilley,Dilley,Texas
116647,116647,supplier1
194272,194272,supplier1
204448,204448,supplier1
204999,204999,supplier1
211620,211620,supplier1
233684,233684,supplier1
242944,242944,supplier1
342610,342610,supplier1
443379,443379,supplier1
476171,476171,supplier1
476518,476518,supplier1
545012,545012,supplier1
547625,547625,supplier1
548106,548106,supplier1
571372,571372,supplier1
574746,574746,supplier1
578451,578451,supplier1
578495,578495,supplier1
585228,585228,supplier1
586251,586251,supplier1
598354,598354,supplier1
124962,124962,supplier1
209039,209039,supplier1
221977,221977,supplier1
235370,235370,supplier1
316698,316698,supplier1
372043,372043,supplier1
427752,427752,supplier1
439190,439190,supplier1
448707,448707,supplier1
482016,482016,supplier1
499638,499638,supplier1
542205,542205,supplier1
545820,545820,supplier1
547688,547688,supplier1
577566,577566,supplier1
590313,590313,supplier1
590562,590562,supplier1
600066,600066,supplier1
600293,600293,supplier1
600437,600437,supplier1
130363,130363,supplier1
133086,133086,supplier1
197326,197326,supplier1
228622,228622,supplier1
251033,251033,supplier1
254350,254350,supplier1
262455,262455,supplier1
286024,286024,supplier1
315249,315249,supplier1
374641,374641,supplier1
395679,395679,supplier1
424095,424095,supplier1
469885,469885,supplier1
493447,493447,supplier1
495615,495615,supplier1
503389,503389,supplier1
515417,515417,supplier1
542171,542171,supplier1
548184,548184,supplier1
548733,548733,supplier1
552316,552316,supplier1
552839,552839,supplier1
569036,569036,supplier1
108552,108552,supplier1
137901,137901,supplier1
150357,150357,supplier1
207344,207344,supplier1
219438,219438,supplier1
236899,236899,supplier1
252098,252098,supplier1
265731,265731,supplier1
338844,338844,supplier1
371824,371824,supplier1
398323,398323,supplier1
435266,435266,supplier1
436956,436956,supplier1
